city,zipcode,property_type,room_type,bed_type,location_group,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,availability_365,price_per_accommodation
105,37,1,1,5,14,40.79921284,-73.93657435,3.0,1.0,1.0,1.0,100.0,4.0,33.333333333333336
105,12,1,2,5,11,40.73975026,-73.98182454,2.0,1.0,1.0,1.0,110.0,363.0,55.0
33,127,1,1,5,11,40.68551582,-74.00030306,3.0,1.0,1.0,1.0,149.0,365.0,49.666666666666664
105,3,1,1,5,11,40.73506452,-73.98872493,6.0,1.5,3.0,4.0,500.0,61.0,83.33333333333333
105,22,1,1,5,14,40.75342789,-73.96545808,3.0,1.0,1.0,2.0,196.0,28.0,65.33333333333333
105,18,1,2,5,14,40.75163422,-73.97219649,2.0,1.0,1.0,1.0,90.0,43.0,45.0
33,99,1,1,5,11,40.69890859,-73.9875657,3.0,1.0,1.0,2.0,229.0,1.0,76.33333333333333
33,119,1,2,5,11,40.73588094,-73.9550111,1.0,1.0,1.0,1.0,135.0,187.0,135.0
33,136,1,2,5,11,40.71926994,-73.95590939,2.0,1.0,1.0,1.0,129.0,246.0,64.5
105,16,1,1,5,11,40.72786196,-74.0032655,4.0,1.0,0.0,1.0,200.0,356.0,50.0
105,40,1,2,5,11,40.70705111,-74.00429419,2.0,2.0,1.0,1.0,150.0,343.0,75.0
33,133,1,3,5,12,40.70071761,-73.92328161,2.0,1.0,1.0,1.0,50.0,273.0,25.0
33,129,1,1,5,12,40.6825501,-73.91956863,5.0,1.0,1.0,4.0,90.0,352.0,18.0
33,119,1,1,5,11,40.73097507,-73.95583101,4.0,1.0,1.0,1.0,195.0,195.0,48.75
105,2,1,1,5,11,40.71580314,-73.99598333,6.0,1.0,3.0,3.0,599.0,344.0,99.83333333333333
33,134,11,2,5,11,40.68775018,-73.96479615,4.0,1.0,1.0,1.0,110.0,362.0,27.5
33,113,1,2,5,11,40.68092484,-73.9429712,2.0,1.0,1.0,1.0,50.0,99.0,25.0
105,33,11,1,5,14,40.82353281,-73.95631856,8.0,3.0,4.0,1.0,550.0,365.0,68.75
33,101,1,2,5,8,40.61290044,-73.98862175,1.0,1.0,1.0,1.0,50.0,365.0,50.0
33,102,11,2,5,11,40.69586938,-73.97073216,2.0,2.0,1.0,1.0,90.0,335.0,45.0
105,20,15,2,5,14,40.76376852,-73.98102793,4.0,2.0,1.0,1.0,400.0,29.0,100.0
33,119,1,1,5,11,40.72472497,-73.94773787,2.0,1.0,1.0,1.0,175.0,365.0,87.5
105,6,1,1,5,11,40.70636981,-74.01260209,2.0,1.0,0.0,1.0,250.0,362.0,125.0
33,113,1,3,5,11,40.68620925,-73.95319872,5.0,1.0,1.0,5.0,116.0,363.0,23.2
33,104,1,2,5,12,40.68340831,-73.90965005,2.0,1.5,1.0,1.0,150.0,340.0,75.0
105,15,14,1,5,11,40.71892667,-74.00571461,5.0,2.5,3.0,3.0,1200.0,13.0,240.0
33,119,1,1,5,11,40.71887621,-73.94653998,4.0,2.0,2.0,2.0,250.0,208.0,62.5
105,18,1,1,5,14,40.75357223,-73.97354784,4.0,1.0,1.0,1.0,200.0,332.0,50.0
105,32,1,1,5,14,40.81510779,-73.94315363,3.0,1.0,1.0,1.0,115.0,286.0,38.333333333333336
33,113,1,1,5,11,40.68148016,-73.94905792,3.0,1.0,1.0,1.0,150.0,359.0,50.0
33,118,1,2,5,11,40.68548262,-73.93934929,2.0,1.0,1.0,1.0,64.0,361.0,32.0
33,134,1,1,5,11,40.68617618,-73.97268619,2.0,1.0,0.0,1.0,80.0,362.0,40.0
105,9,1,1,5,11,40.71490108,-74.00998606,3.0,1.0,1.0,1.0,400.0,365.0,133.33333333333334
105,16,1,1,5,11,40.73221771,-74.0053666,2.0,1.0,0.0,1.0,217.0,129.0,108.5
33,104,1,2,5,12,40.68532225,-73.90813367,2.0,1.5,1.0,1.0,100.0,360.0,50.0
105,28,1,2,5,14,40.80734535,-73.95327827,2.0,1.1162872739425898,1.0,1.0,60.0,365.0,30.0
105,38,1,1,5,14,40.7619799,-73.98768518,4.0,1.0,3.0,3.0,450.0,365.0,112.5
105,3,1,1,5,11,40.7242717,-73.98849239,2.0,1.0,0.0,1.0,145.0,170.0,72.5
165,118,1,2,5,11,40.69600064,-73.93881045,4.0,1.0,1.0,4.0,65.0,365.0,16.25
105,16,1,1,5,11,40.73259294,-74.00075017,4.0,1.0,0.0,1.0,190.0,336.0,47.5
105,20,1,2,5,14,40.76723899,-73.99245852,2.0,1.0,1.0,1.0,300.0,360.0,150.0
105,20,1,1,5,14,40.76312419,-73.98737013,4.0,1.0,1.0,2.0,225.0,128.0,56.25
33,99,1,2,5,11,40.6872946,-73.99577365,2.0,1.0,1.0,1.0,70.0,355.0,35.0
105,12,1,1,5,11,40.73793254,-73.9848872,3.0,1.0,1.0,1.0,173.0,328.0,57.666666666666664
105,38,1,2,5,14,40.7583953,-73.98864746,2.0,1.0,1.0,1.0,180.0,37.0,90.0
105,16,1,1,5,11,40.7362245,-74.00582174,4.0,1.0,2.0,2.0,185.0,364.0,46.25
105,20,1,1,5,14,40.76350134,-73.98821654,4.0,1.0,0.0,1.0,200.0,33.0,50.0
105,3,1,1,5,11,40.72872385,-73.99127102,2.0,1.0,1.0,1.0,200.0,22.0,100.0
105,28,1,1,5,14,40.81317429,-73.95809481,2.0,1.0,0.0,1.0,140.0,337.0,70.0
33,99,1,1,5,11,40.69360167,-73.98492571,6.0,2.0,2.0,3.0,288.0,30.0,48.0
105,37,1,1,5,14,40.80010876,-73.93641192,5.0,1.0,2.0,3.0,200.0,351.0,40.0
105,14,1,1,5,11,40.72513509,-73.99526275,4.0,1.0,1.0,1.0,290.0,26.0,72.5
105,16,1,1,5,11,40.73727103,-74.00212627,2.0,1.0,1.0,1.0,700.0,365.0,350.0
105,17,1,1,5,11,40.74388278,-73.97941063,2.0,1.0,1.0,1.0,100.0,322.0,50.0
33,134,11,1,5,11,40.68448078,-73.95853523,3.0,1.0,2.0,2.0,175.0,365.0,58.333333333333336
105,3,1,1,5,11,40.72743422,-73.98695526,2.0,1.0,1.0,1.0,110.0,2.0,55.0
33,113,1,1,5,11,40.68806179,-73.95382297,4.0,2.0,2.0,2.0,150.0,99.0,37.5
105,12,1,1,5,11,40.73716707,-73.98407361,2.0,1.0,0.0,1.0,175.0,174.0,87.5
105,3,1,1,5,11,40.72911534,-73.98648334,3.0,1.0,0.0,1.0,245.0,365.0,81.66666666666667
33,113,1,2,5,11,40.67533623,-73.94992973,1.0,1.0,1.0,1.0,45.0,208.0,45.0
105,20,14,2,5,14,40.76295651,-73.98641315,2.0,1.0,1.0,1.0,160.0,365.0,80.0
105,32,1,2,5,14,40.81901994,-73.94779672,2.0,1.0,1.0,1.0,95.0,365.0,47.5
105,28,2,2,3,14,40.81340634,-73.95386166,1.0,2.0,1.0,1.0,50.0,27.0,50.0
33,129,1,2,5,12,40.68230086,-73.93162194,5.0,1.0,1.0,2.0,180.0,365.0,36.0
33,113,1,1,5,11,40.68469531,-73.94523117,4.0,1.0,0.0,2.0,115.0,337.0,28.75
33,122,1,1,5,8,40.65907756,-73.96125499,2.0,1.0,0.0,1.0,100.0,65.0,50.0
105,22,1,1,5,14,40.75793004,-73.96579856,3.0,1.0,1.0,1.0,140.0,5.0,46.666666666666664
33,113,2,2,5,11,40.67897315,-73.94816957,2.0,1.1162872739425898,1.0,1.0,80.0,365.0,40.0
33,108,1,2,5,11,40.71093085,-73.95124558,2.0,1.0,1.0,2.0,85.0,363.0,42.5
105,3,1,1,5,11,40.73565852,-73.98453133,4.0,1.0,0.0,2.0,279.0,142.0,69.75
33,113,11,2,5,11,40.67991854,-73.94750187,2.0,1.1162872739425898,1.0,1.0,80.0,365.0,40.0
105,20,1,1,5,14,40.76520871,-73.99347623,4.0,1.0,1.0,2.0,190.0,333.0,47.5
33,118,1,2,5,12,40.68793897,-73.91575182,4.0,1.0,1.0,2.0,66.0,365.0,16.5
105,28,1,2,5,14,40.8027499,-73.95213225,2.0,1.0,1.0,1.0,110.0,351.0,55.0
33,113,1,1,5,11,40.67163398,-73.94473083,3.0,1.0,0.0,1.0,95.0,118.0,31.666666666666668
33,134,1,1,5,11,40.67254004,-73.96718612,2.0,1.0,1.0,1.0,150.0,365.0,75.0
105,1,1,1,5,14,40.75058615,-73.9962881,4.0,1.5,1.0,1.0,175.0,360.0,43.75
33,113,1,1,5,11,40.67587568,-73.95404396,3.0,1.0,1.0,2.0,130.0,365.0,43.333333333333336
105,14,1,2,5,11,40.72593182,-73.99934293,2.0,1.0,1.0,1.0,150.0,365.0,75.0
33,118,11,1,5,11,40.6853511,-73.93586566,3.0,1.0,1.0,2.0,90.0,349.0,30.0
33,134,1,1,5,11,40.6793345,-73.95960207,6.0,1.0,2.0,3.0,100.0,327.0,16.666666666666668
33,133,1,2,5,12,40.70519298,-73.92602772,2.0,1.0,1.0,1.0,65.0,42.0,32.5
105,7,1,1,5,11,40.70575074,-74.00660553,2.0,1.0,0.0,1.0,320.0,0.0,160.0
33,133,1,2,5,12,40.70484531,-73.92930678,2.0,1.0,1.0,1.0,65.0,303.0,32.5
120,161,2,1,5,13,40.67748165,-73.74591835,2.0,1.0,1.0,1.0,89.0,365.0,44.5
105,14,1,1,5,11,40.72148657,-73.9931173,4.0,1.0,2.0,2.0,400.0,205.0,100.0
105,14,1,1,5,11,40.72818306,-74.00100051,2.0,1.0,0.0,1.0,199.0,15.0,99.5
105,18,1,1,5,14,40.75391913,-73.97288335,6.0,1.0,2.0,2.0,400.0,364.0,66.66666666666667
105,3,1,1,5,11,40.73152607,-73.98328396,6.0,1.0,2.0,2.0,300.0,334.0,50.0
105,32,1,2,5,14,40.81677681,-73.94995328,1.0,1.0,1.0,1.0,89.0,365.0,89.0
105,12,1,1,5,11,40.7425482,-73.97912144,3.0,1.0,1.0,1.0,185.0,250.0,61.666666666666664
33,99,1,1,5,11,40.69501032,-73.99777945,2.0,1.0,1.0,1.0,175.0,7.0,87.5
33,129,1,1,5,12,40.68383673,-73.92066109,4.0,1.0,2.0,2.0,100.0,127.0,25.0
120,158,1,3,1,12,40.70320626,-73.90803697,2.0,1.5,1.0,1.0,50.0,365.0,25.0
105,45,1,1,5,14,40.76359947,-73.96492967,6.0,1.0,1.0,2.0,395.0,365.0,65.83333333333333
33,99,1,1,5,11,40.6864103,-73.99366858,2.0,1.0,1.0,1.0,175.0,237.0,87.5
105,25,1,1,5,14,40.78608177,-73.97069343,2.0,1.0,1.0,1.0,200.0,181.0,100.0
120,158,1,2,3,12,40.70088554,-73.90737861,2.0,1.0,1.0,1.0,33.0,209.0,16.5
33,123,11,2,5,8,40.65697975,-73.95760558,2.0,2.0,1.0,1.0,50.0,360.0,25.0
105,27,1,2,5,14,40.80285727,-73.95918866,1.0,1.0,1.0,1.0,150.0,293.0,150.0
105,12,1,1,5,11,40.74080609,-73.99395693,4.0,1.5,2.0,2.0,400.0,353.0,100.0
33,118,1,1,5,12,40.69410203,-73.92130933,4.0,1.0,2.0,2.0,129.0,275.0,32.25
33,112,11,1,5,8,40.66003162,-73.98567483,4.0,1.0,1.0,3.0,150.0,355.0,37.5
120,154,1,1,5,12,40.72017701,-73.83884707,3.0,2.0,2.0,2.0,110.0,136.0,36.666666666666664
105,30,1,1,5,14,40.78901724,-73.9510278,6.0,1.0,2.0,3.0,115.0,16.0,19.166666666666668
105,3,1,2,5,11,40.72647047,-73.9889659,1.0,1.5,1.0,1.0,90.0,364.0,90.0
139,58,11,2,5,7,40.61315375,-74.06630164,2.0,1.0,1.0,1.0,39.0,365.0,19.5
105,27,1,1,5,14,40.8049324,-73.95676872,6.0,2.0,3.0,3.0,350.0,328.0,58.333333333333336
105,3,1,1,5,11,40.7362205,-73.98405578,2.0,1.0,1.0,1.0,199.0,154.0,99.5
33,102,11,2,5,11,40.69724288,-73.97065953,1.0,1.5,1.0,1.0,49.0,238.0,49.0
105,10,1,1,5,11,40.72650109,-73.98327598,6.0,1.0,2.0,2.0,275.0,343.0,45.833333333333336
105,3,1,1,5,11,40.72821056,-73.98700903,2.0,1.0,1.0,1.0,179.0,260.0,89.5
33,102,1,1,5,11,40.69743327,-73.97823772,2.0,1.0,1.0,1.0,89.0,365.0,44.5
105,33,1,2,5,14,40.82132927,-73.95790854,2.0,1.0,1.0,1.0,70.0,365.0,35.0
105,3,1,1,5,11,40.73317067,-73.98690139,3.0,1.0,1.0,1.0,249.0,365.0,83.0
105,22,1,2,5,14,40.75574817,-73.96841982,2.0,0.0,1.0,2.0,185.0,334.0,92.5
33,134,1,1,5,11,40.6872419,-73.97352975,2.0,1.0,0.0,1.0,125.0,365.0,62.5
33,129,1,1,5,11,40.68325579,-73.93199597,4.0,1.0,2.0,2.0,160.0,365.0,40.0
105,10,1,1,5,11,40.72485352,-73.97813123,2.0,1.0,1.0,1.0,150.0,342.0,75.0
105,19,1,2,5,14,40.75973785,-73.99184369,1.0,1.0,1.0,1.0,170.0,365.0,170.0
33,122,1,1,5,8,40.65813312,-73.95462541,4.0,1.0,0.0,2.0,89.0,131.0,22.25
105,26,1,3,4,14,40.80354488,-73.96375107,2.0,1.0,1.0,1.0,95.0,365.0,47.5
105,19,14,3,5,14,40.7506181,-73.98340286,3.0,1.0,1.0,2.0,300.0,365.0,100.0
105,3,1,1,5,11,40.73711741,-73.97311304,2.0,1.0,1.0,1.0,150.0,158.0,75.0
105,14,1,1,5,11,40.72498619,-73.99376519,6.0,1.0,2.0,3.0,300.0,353.0,50.0
105,2,1,2,5,11,40.71340957,-73.98600449,2.0,1.0,1.0,1.0,120.0,0.0,60.0
33,134,14,1,5,11,40.67733957,-73.96813947,4.0,1.0,1.0,1.0,150.0,42.0,37.5
105,39,1,1,5,14,40.8120787,-73.94242685,4.0,1.0,1.0,2.0,150.0,362.0,37.5
105,17,1,1,5,11,40.74476211,-73.97386013,2.0,1.0,1.0,2.0,200.0,340.0,100.0
33,118,11,2,5,11,40.68982349,-73.93749736,7.0,2.0,1.0,3.0,90.0,301.0,12.857142857142858
105,2,1,2,5,11,40.71293756,-73.99589102,2.0,1.0,1.0,1.0,99.0,361.0,49.5
33,114,11,2,5,11,40.68732523,-73.97710627,2.0,1.0,1.0,1.0,100.0,294.0,50.0
33,119,1,1,5,11,40.7381332,-73.95393534,6.0,1.0,2.0,4.0,599.0,365.0,99.83333333333333
105,28,1,2,5,14,40.80833121,-73.94306203,2.0,1.0,1.0,1.0,70.0,358.0,35.0
33,129,1,1,5,12,40.68256223,-73.92355241,4.0,2.0,2.0,3.0,180.0,155.0,45.0
105,2,1,1,5,11,40.72169129,-73.99546514,3.0,1.0,1.0,1.0,225.0,344.0,75.0
33,102,1,1,5,11,40.69165184,-73.95456342,2.0,1.0,1.0,1.0,98.0,355.0,49.0
105,26,1,1,5,14,40.80600971,-73.96480992,4.0,1.0,1.0,1.0,70.0,2.0,17.5
33,134,11,2,5,11,40.67786196,-73.96467532,2.0,1.0,1.0,1.0,150.0,364.0,75.0
105,22,1,2,5,14,40.76012104,-73.96614477,2.0,1.0,1.0,1.0,110.0,363.0,55.0
33,120,11,1,5,8,40.60059628,-73.97486031,4.0,1.5,3.0,3.0,150.0,172.0,37.5
33,102,1,1,5,11,40.68779227,-73.97310817,4.0,1.0,1.0,2.0,129.0,12.0,32.25
33,122,1,1,5,8,40.66057931,-73.9614564,5.0,1.0,1.0,2.0,110.0,360.0,22.0
105,38,1,2,5,14,40.76507999,-73.99574627,2.0,1.0,1.0,1.0,100.0,301.0,50.0
33,118,1,2,5,12,40.69439425,-73.91908734,1.0,1.0,1.0,1.0,50.0,120.0,50.0
33,105,11,1,5,12,40.68870309,-73.87597309,7.0,1.0,2.0,4.0,65.0,361.0,9.285714285714286
105,3,1,1,5,11,40.73033588,-73.984489,4.0,1.0,1.0,3.0,220.0,365.0,55.0
105,12,2,2,5,11,40.7361989,-73.98151107,2.0,1.0,1.0,1.0,150.0,347.0,75.0
33,118,11,2,5,12,40.69109265,-73.91741775,4.0,1.5,1.0,2.0,65.0,363.0,16.25
105,28,1,2,5,14,40.81284662,-73.94977849,2.0,1.0,1.0,1.0,80.0,365.0,40.0
120,151,11,2,5,15,40.74964904,-73.89344181,1.0,1.0,1.0,1.0,49.0,359.0,49.0
105,30,1,1,5,14,40.79800294,-73.93856528,3.0,1.0,1.0,1.0,175.0,365.0,58.333333333333336
33,119,1,1,5,11,40.72875626,-73.95594268,5.0,2.0,2.0,2.0,250.0,220.0,50.0
105,39,1,2,5,14,40.81120737,-73.94303846,2.0,1.0,1.0,1.0,85.0,365.0,42.5
105,15,14,2,5,11,40.71839823,-74.00554462,2.0,1.0,1.0,1.0,215.0,365.0,107.5
105,27,1,1,5,14,40.80699471,-73.95781167,2.0,1.0,1.0,1.0,70.0,29.0,35.0
105,20,1,1,3,14,40.77190365,-73.98880407,3.0,1.0,1.0,1.0,180.0,271.0,60.0
33,118,14,2,5,12,40.69849121,-73.92524944,2.0,2.5,1.0,1.0,70.0,341.0,35.0
105,34,11,1,5,17,40.83593217,-73.94457694,10.0,2.0,6.0,6.0,250.0,305.0,25.0
33,132,11,2,5,9,40.63944292,-73.89552598,2.0,1.0,1.0,1.0,62.0,364.0,31.0
105,20,1,1,5,14,40.76292346,-73.99009487,4.0,1.0,1.0,1.0,80.0,320.0,20.0
105,33,1,1,5,14,40.82365297,-73.94875579,4.0,1.0,0.0,2.0,125.0,365.0,31.25
33,118,1,2,1,11,40.68688954,-73.94503913,2.0,1.5,1.0,1.0,65.0,361.0,32.5
33,133,14,1,5,12,40.70748289,-73.92269903,2.0,1.0,1.0,1.0,150.0,333.0,75.0
105,16,1,1,5,11,40.73104567,-74.00951509,2.0,1.0,0.0,1.0,200.0,34.0,100.0
33,119,1,1,5,11,40.72760348,-73.95614025,2.0,1.0,2.0,2.0,160.0,336.0,80.0
105,8,1,2,5,11,40.70633304,-74.01264273,2.0,1.0,1.0,1.0,140.0,207.0,70.0
105,2,1,2,5,11,40.71054712,-73.98941584,2.0,1.0,1.0,1.0,110.0,363.0,55.0
33,119,1,2,5,11,40.7260137,-73.95491339,1.0,1.0,1.0,1.0,82.0,162.0,82.0
105,32,1,2,5,14,40.82206099,-73.94393254,2.0,1.0,1.0,1.0,65.0,365.0,32.5
105,33,1,2,5,14,40.81943854,-73.95324412,1.0,1.0,1.0,1.0,49.0,365.0,49.0
105,10,1,1,5,11,40.72343532,-73.98677041,5.0,2.0,2.0,2.0,375.0,349.0,75.0
105,15,1,1,5,11,40.72094304,-74.01202359,6.0,2.5,3.0,3.0,1000.0,359.0,166.66666666666666
105,38,1,2,5,14,40.75898522,-73.99338217,2.0,1.0,1.0,1.0,89.0,364.0,44.5
105,16,1,2,5,11,40.73122888,-74.00701831,2.0,2.0,1.0,2.0,199.0,333.0,99.5
105,27,1,2,5,14,40.80378401,-73.94865326,4.0,1.5,1.0,2.0,79.0,8.0,19.75
105,47,17,3,5,14,40.77154488,-73.95547403,3.0,1.0,1.0,3.0,97.0,361.0,32.333333333333336
105,3,1,1,5,11,40.73048746,-73.98802798,2.0,1.0,1.0,1.0,160.0,305.0,80.0
33,119,1,1,5,11,40.73793116,-73.95316195,6.0,1.0,2.0,3.0,599.0,365.0,99.83333333333333
105,20,1,1,5,14,40.76319075,-73.98836498,5.0,1.0,3.0,3.0,250.0,215.0,50.0
165,119,1,1,5,11,40.72511906,-73.95170175,2.0,1.0,1.0,2.0,100.0,181.0,50.0
105,35,1,2,3,17,40.84713787,-73.94114035,2.0,1.0,1.0,1.0,95.0,308.0,47.5
105,10,1,2,5,11,40.72577801,-73.98575191,1.0,1.0,1.0,1.0,100.0,170.0,100.0
105,20,1,1,5,14,40.7652799,-73.98907318,3.0,1.0,1.0,1.0,225.0,356.0,75.0
105,42,1,1,5,17,40.85586303,-73.93520233,2.0,1.0,1.0,1.0,250.0,365.0,125.0
33,99,1,1,5,11,40.68987571,-73.98527386,3.0,1.0,1.0,1.0,159.0,365.0,53.0
105,15,1,1,5,11,40.72251297,-74.01147916,2.0,1.0,1.0,1.0,325.0,365.0,162.5
105,35,1,1,5,17,40.8453724,-73.93734259,2.0,1.1162872739425898,1.0,1.0,95.0,365.0,47.5
105,12,1,2,5,11,40.73554266,-73.97910956,2.0,1.0,1.0,1.0,150.0,351.0,75.0
105,30,1,2,5,14,40.78670389,-73.94166446,2.0,1.0,1.0,1.0,150.0,365.0,75.0
33,113,1,1,5,11,40.67416278,-73.95492981,4.0,1.0,0.0,2.0,90.0,88.0,22.5
33,119,1,1,5,11,40.72729828,-73.94452857,2.0,1.0,1.0,1.0,110.0,334.0,55.0
105,19,1,1,5,14,40.75787898,-73.99394217,2.0,1.0,0.0,1.0,120.0,0.0,60.0
105,34,1,2,5,17,40.83367417,-73.94060616,2.0,1.0,1.0,1.0,62.0,93.0,31.0
105,32,1,2,5,14,40.81614764,-73.94159079,2.0,1.0,1.0,1.0,80.0,360.0,40.0
33,119,1,2,5,11,40.72534738,-73.94502703,2.0,1.0,1.0,1.0,75.0,362.0,37.5
33,133,1,2,5,12,40.70342735,-73.92950779,2.0,1.0,1.0,1.0,55.0,187.0,27.5
33,133,1,2,5,12,40.69569606,-73.91095657,2.0,1.0,1.0,1.0,67.0,364.0,33.5
105,17,2,2,5,11,40.74381806,-73.98290615,2.0,1.0,1.0,1.0,175.0,365.0,87.5
105,14,1,1,5,11,40.73163858,-74.00261535,2.0,1.0,1.0,1.0,235.0,365.0,117.5
105,27,1,1,5,14,40.8048927,-73.95759209,2.0,1.0,1.0,1.0,115.0,99.0,57.5
105,30,1,1,5,14,40.7967564,-73.94894698,14.0,2.0,4.0,7.0,175.0,168.0,12.5
33,119,1,1,5,11,40.72488049,-73.9401328,4.0,1.0,2.0,2.0,175.0,347.0,43.75
33,119,1,2,5,11,40.72257382,-73.9473126,2.0,1.0,1.0,1.0,70.0,342.0,35.0
105,20,1,1,5,14,40.76722499,-73.98667682,2.0,1.0,1.0,1.0,150.0,216.0,75.0
120,165,1,2,5,12,40.68038767,-73.841858,2.0,1.0,1.0,2.0,45.0,6.0,22.5
105,14,1,1,5,11,40.72255622,-73.99766848,2.0,1.5,1.0,1.0,700.0,365.0,350.0
105,30,1,1,5,14,40.79023486,-73.94956951,6.0,1.0,2.0,2.0,225.0,28.0,37.5
105,17,1,1,5,11,40.74365448,-73.97947598,4.0,1.0,1.0,2.0,200.0,364.0,50.0
105,20,1,2,5,14,40.76748471,-73.98790677,3.0,2.0,1.0,2.0,145.0,329.0,48.333333333333336
105,49,1,1,5,14,40.7862006,-73.94492837,6.0,1.1162872739425898,2.0,3.0,120.0,361.0,20.0
33,113,1,3,5,11,40.68295163,-73.94911183,2.0,1.0,1.0,2.0,90.0,365.0,45.0
33,122,1,1,5,8,40.66769204,-73.95383616,3.0,1.0,1.0,1.0,150.0,365.0,50.0
105,15,1,2,2,11,40.7244355,-74.0036783,1.0,0.5,1.0,1.0,80.0,361.0,80.0
105,2,14,1,5,11,40.71574184,-73.99616686,2.0,1.0,2.0,2.0,390.0,365.0,195.0
105,28,1,2,5,14,40.8167248,-73.95967503,1.0,1.0,1.0,1.0,50.0,213.0,50.0
105,15,1,1,5,11,40.71517857,-74.00869735,2.0,1.0,1.0,1.0,250.0,363.0,125.0
105,3,1,1,5,11,40.7293922,-73.98857291,9.0,2.0,2.0,5.0,149.0,300.0,16.555555555555557
33,119,1,2,5,11,40.72630815,-73.94127347,2.0,1.0,1.0,1.0,60.0,63.0,30.0
105,17,1,1,5,11,40.74409843,-73.98360441,2.0,1.0,1.0,1.0,124.0,0.0,62.0
33,110,1,1,5,11,40.67751516,-73.93324165,3.0,1.0,1.0,1.0,100.0,365.0,33.333333333333336
105,40,1,1,5,11,40.71096598,-74.00580995,4.0,1.0,1.0,1.0,230.0,365.0,57.5
105,22,1,1,5,14,40.75547693,-73.96111684,5.0,1.0,1.0,3.0,188.0,343.0,37.6
105,27,1,1,5,14,40.80280533,-73.9575021,2.0,1.0,0.0,1.0,85.0,86.0,42.5
139,54,11,1,5,7,40.647736,-74.08719003,12.0,2.5,4.0,6.0,300.0,358.0,25.0
28,75,11,2,5,18,40.83935722,-73.84966644,2.0,1.1162872739425898,1.0,1.0,67.0,0.0,33.5
33,122,1,2,5,8,40.65981038,-73.95970335,1.0,1.1162872739425898,1.0,1.5312889279695172,60.0,365.0,60.0
33,133,1,2,5,12,40.70408272,-73.92370378,1.0,1.0,1.0,1.0,55.0,336.0,55.0
33,134,1,1,5,11,40.67429324,-73.96469871,2.0,1.0,1.0,1.0,165.0,365.0,82.5
105,27,1,2,5,14,40.8050016,-73.95002049,3.0,2.5,1.0,1.0,79.0,5.0,26.333333333333332
105,20,1,1,5,14,40.76866806,-73.99260002,4.0,1.0,1.0,1.0,350.0,187.0,87.5
105,33,1,2,5,14,40.8237924,-73.9530713,1.0,1.0,1.0,1.0,70.0,293.0,70.0
105,16,1,1,5,11,40.73036102,-74.00363549,2.0,1.0,1.0,1.0,270.0,60.0,135.0
105,20,1,2,5,14,40.75756734,-73.98086945,2.0,1.0,1.0,1.0,99.0,338.0,49.5
33,118,1,2,5,12,40.69415271,-73.92445124,2.0,1.0,1.0,2.0,58.0,267.0,29.0
105,16,1,1,5,11,40.73861273,-74.00678835,2.0,1.0,1.0,1.0,200.0,335.0,100.0
105,14,1,2,5,11,40.72067624,-73.99279494,2.0,1.0,1.0,1.0,95.0,7.0,47.5
139,54,1,1,5,7,40.64642293,-74.08238626,4.0,2.0,2.0,2.0,150.0,363.0,37.5
33,113,1,2,5,11,40.67700719,-73.95138947,2.0,1.0,1.0,1.0,99.0,365.0,49.5
120,182,1,1,5,4,40.58168266,-73.84041915,5.0,1.0,2.0,3.0,200.0,365.0,40.0
105,26,1,1,5,14,40.80563291,-73.9631783,2.0,1.0,1.0,2.0,150.0,365.0,75.0
105,28,1,2,5,14,40.81826786,-73.95346484,2.0,1.0,1.0,1.0,60.0,360.0,30.0
33,122,1,2,5,8,40.6591499,-73.96009734,5.0,1.0,1.0,2.0,195.0,365.0,39.0
105,3,1,2,5,11,40.73179034,-73.98541379,2.0,1.0,1.0,1.0,105.0,4.0,52.5
105,27,1,2,5,14,40.80125629,-73.95777313,2.0,1.0,1.0,1.0,90.0,365.0,45.0
105,17,1,1,5,11,40.74428336,-73.97808857,4.0,1.0,1.0,1.0,195.0,365.0,48.75
105,17,1,1,5,11,40.74116309,-73.97998739,3.0,1.0,0.0,1.0,200.0,263.0,66.66666666666667
105,27,1,3,4,14,40.80022908,-73.95625247,2.0,1.0,1.0,1.0,90.0,365.0,45.0
33,119,14,2,5,11,40.72554646,-73.95456538,1.0,1.0,1.0,1.0,60.0,365.0,60.0
33,122,1,2,5,8,40.66387651,-73.94983287,1.0,1.0,1.0,1.0,45.0,362.0,45.0
33,119,1,2,5,11,40.72725745,-73.94047719,2.0,1.0,1.0,1.0,75.0,365.0,37.5
105,13,1,1,5,11,40.7369595,-73.99363171,3.0,1.0,1.0,1.0,179.0,55.0,59.666666666666664
105,10,1,1,5,11,40.729205,-73.98298076,2.0,1.0,1.0,1.0,165.0,286.0,82.5
33,136,1,2,5,11,40.71297353,-73.96199202,2.0,1.5,1.0,1.0,90.0,350.0,45.0
105,10,1,2,5,11,40.72639363,-73.9828014,2.0,1.0,1.0,1.0,150.0,332.0,75.0
105,36,1,2,5,18,40.86603681,-73.92731769,2.0,1.0,1.0,1.0,70.0,365.0,35.0
33,114,1,1,5,11,40.68652914,-73.97507346,3.0,1.0,1.0,2.0,130.0,365.0,43.333333333333336
33,107,1,1,5,8,40.63111988,-73.94437619,1.0,1.0,1.0,1.0,110.0,365.0,110.0
105,38,1,1,5,14,40.76172446,-73.98730348,3.0,1.0,1.0,1.0,520.0,338.0,173.33333333333334
